ticker,zacks_x_ind_desc,comp_name,comp_name_2,country_code,market_val,pe_ratio_12m,price_per_sales,price_book,div_yield,cons_recom_curr,held_by_insiders_pct,held_by_institutions_pct,link,sector
MLM,"Building - Cement, Concrete and Aggregates",martin-marietta-materials,Martin Marietta Materials,United States,21804.39,28.81,3.53,3.14,0.75,1.45,0.59,93.07,<a href='https://www.macrotrends.net/stocks/charts/MLM/martin-marietta-materials/stock-price-history'>Martin Marietta Materials (MLM)</a>,Construction
CX,"Building - Cement, Concrete and Aggregates",cemex-sab-de-cv,Cemex S.A.B De C.V,Mexico,6751.17,7.17,0.44,0.62,0,2.08,1,28.74,<a href='https://www.macrotrends.net/stocks/charts/CX/cemex-sab-de-cv/stock-price-history'>Cemex S.A.B De C.V (CX)</a>,Construction
EXP,"Building - Cement, Concrete and Aggregates",eagle-materials-inc,Eagle Materials Inc,United States,5270.63,13.04,2.58,4.56,0.7,1.5,1.6,93.67,<a href='https://www.macrotrends.net/stocks/charts/EXP/eagle-materials-inc/stock-price-history'>Eagle Materials Inc (EXP)</a>,Construction
SUM,"Building - Cement, Concrete and Aggregates",summit-materials,Summit Materials,United States,3637.38,26.7,1.48,1.84,0,1.9,0.81,0,<a href='https://www.macrotrends.net/stocks/charts/SUM/summit-materials/stock-price-history'>Summit Materials (SUM)</a>,Construction
USLM,"Building - Cement, Concrete and Aggregates",united-states-lime-minerals,United States Lime & Minerals,United States,815.85,19.33,3.64,2.62,0.56,0,2.2,26.07,<a href='https://www.macrotrends.net/stocks/charts/USLM/united-states-lime-minerals/stock-price-history'>United States Lime & Minerals (USLM)</a>,Construction
CPAC,"Building - Cement, Concrete and Aggregates",cementos-pacasmayo-saa,Cementos Pacasmayo S.A.A,Peru,430.65,8.91,0.79,1.31,9.74,3,0.21,0.42,<a href='https://www.macrotrends.net/stocks/charts/CPAC/cementos-pacasmayo-saa/stock-price-history'>Cementos Pacasmayo S.A.A (CPAC)</a>,Construction
SMID,"Building - Cement, Concrete and Aggregates",smith-midland,Smith-Midland,United States,106.44,135.67,2.33,3.23,0,0,5,38.51,<a href='https://www.macrotrends.net/stocks/charts/SMID/smith-midland/stock-price-history'>Smith-Midland (SMID)</a>,Construction
RETO,"Building - Cement, Concrete and Aggregates",reto-eco-solutions,ReTo Eco-Solutions,China,12.71,0,0,0.85,0,0,0,1.08,<a href='https://www.macrotrends.net/stocks/charts/RETO/reto-eco-solutions/stock-price-history'>ReTo Eco-Solutions (RETO)</a>,Construction
WSO.B,Building Products - Air Conditioning & Heating,watsco,Watsco,United States,10161.27,18.9,1.41,4.41,3.35,0,13.75,0.52,<a href='https://www.macrotrends.net/stocks/charts/WSO_B/watsco/stock-price-history'>Watsco (WSO_B)</a>,Construction
WSO,Building Products - Air Conditioning & Heating,watsco,Watsco,United States,10160.89,18.9,1.41,4.41,3.35,2.26,13.94,84.73,<a href='https://www.macrotrends.net/stocks/charts/WSO/watsco/stock-price-history'>Watsco (WSO)</a>,Construction
LII,Building Products - Air Conditioning & Heating,lennox,Lennox,United States,8619.06,17.61,1.88,0,1.74,2.73,2.8,68.99,<a href='https://www.macrotrends.net/stocks/charts/LII/lennox/stock-price-history'>Lennox (LII)</a>,Construction
FIX,Building Products - Air Conditioning & Heating,comfort-systems-usa,Comfort Systems USA,United States,4068.15,23.75,1.05,4.28,0.53,2,2.48,94.26,<a href='https://www.macrotrends.net/stocks/charts/FIX/comfort-systems-usa/stock-price-history'>Comfort Systems USA (FIX)</a>,Construction
AAON,Building Products - Air Conditioning & Heating,aaon,AAON,United States,3946.87,56.21,5.12,7.53,0.65,1,19.27,70.08,<a href='https://www.macrotrends.net/stocks/charts/AAON/aaon/stock-price-history'>AAON (AAON)</a>,Construction
AZEK,Building Products - Air Conditioning & Heating,azek,AZEK,United States,3348.57,24.1,2.47,2.38,0,1.26,3.6,99.05,<a href='https://www.macrotrends.net/stocks/charts/AZEK/azek/stock-price-history'>AZEK (AZEK)</a>,Construction
MTZ,Building - Heavy Construction,mastec,MasTec,United States,7202.21,29.65,0.84,2.72,0,1.29,21.8,69.8,<a href='https://www.macrotrends.net/stocks/charts/MTZ/mastec/stock-price-history'>MasTec (MTZ)</a>,Construction
EME,Building - Heavy Construction,emcor,EMCOR,United States,7035.82,19.87,0.65,3.82,0.41,1,1.7,93.44,<a href='https://www.macrotrends.net/stocks/charts/EME/emcor/stock-price-history'>EMCOR (EME)</a>,Construction
DY,Building - Heavy Construction,dycom-industries,Dycom Industries,United States,2819.71,26.01,0.77,3.28,0,1,4.32,92.82,<a href='https://www.macrotrends.net/stocks/charts/DY/dycom-industries/stock-price-history'>Dycom Industries (DY)</a>,Construction
GVA,Building - Heavy Construction,granite-construction,Granite Construction,United States,1551.54,22.74,0.52,1.57,1.47,3,0.45,98.77,<a href='https://www.macrotrends.net/stocks/charts/GVA/granite-construction/stock-price-history'>Granite Construction (GVA)</a>,Construction
PRIM,Building - Heavy Construction,primoris-services,Primoris Services,United States,1227.4,10.32,0.31,1.15,1.04,2.63,1.4,88.14,<a href='https://www.macrotrends.net/stocks/charts/PRIM/primoris-services/stock-price-history'>Primoris Services (PRIM)</a>,Construction
TPC,Building - Heavy Construction,tutor-perini,Tutor Perini,United States,412.91,0,0.11,0.27,0,1,21.3,65.86,<a href='https://www.macrotrends.net/stocks/charts/TPC/tutor-perini/stock-price-history'>Tutor Perini (TPC)</a>,Construction
GLDD,Building - Heavy Construction,great-lakes-dredge-dock,Great Lakes Dredge & Dock,United States,389.74,17.85,0.55,0.98,0,1,2.22,88.13,<a href='https://www.macrotrends.net/stocks/charts/GLDD/great-lakes-dredge-dock/stock-price-history'>Great Lakes Dredge & Dock (GLDD)</a>,Construction
NOA,Building - Heavy Construction,north-american-construction-group,North American Construction Group,Canada,381.91,8.95,0.68,1.77,1.75,2,9.7,57.19,<a href='https://www.macrotrends.net/stocks/charts/NOA/north-american-construction-group/stock-price-history'>North American Construction Group (NOA)</a>,Construction
ORN,Building - Heavy Construction,orions,Orions,United States,84.94,0,0.12,0.6,0,2,8.3,53.19,<a href='https://www.macrotrends.net/stocks/charts/ORN/orions/stock-price-history'>Orions (ORN)</a>,Construction
THO,Building - Mobile Home & RV Manufacturing,thor-industries,Thor Industries,United States,4453.83,4.43,0.29,1.22,2.16,3.4,4.5,98.68,<a href='https://www.macrotrends.net/stocks/charts/THO/thor-industries/stock-price-history'>Thor Industries (THO)</a>,Construction
SKY,Building - Mobile Home & RV Manufacturing,skyline,Skyline,United States,3101.25,7.52,1.15,2.86,0,2.5,7.1,99.56,<a href='https://www.macrotrends.net/stocks/charts/SKY/skyline/stock-price-history'>Skyline (SKY)</a>,Construction
CVCO,Building - Mobile Home & RV Manufacturing,cavco-industries,Cavco Industries,United States,2092.54,9.03,1,2.25,0,1,1.62,93.32,<a href='https://www.macrotrends.net/stocks/charts/CVCO/cavco-industries/stock-price-history'>Cavco Industries (CVCO)</a>,Construction
WGO,Building - Mobile Home & RV Manufacturing,winnebago-industries,Winnebago Industries,United States,1742.73,4.62,0.37,1.35,1.89,2,4.92,97.63,<a href='https://www.macrotrends.net/stocks/charts/WGO/winnebago-industries/stock-price-history'>Winnebago Industries (WGO)</a>,Construction
PATK,Building - Mobile Home & RV Manufacturing,patrick-industries,Patrick Industries,United States,1440.96,4.29,0.28,1.52,2.83,2,6.1,89.53,<a href='https://www.macrotrends.net/stocks/charts/PATK/patrick-industries/stock-price-history'>Patrick Industries (PATK)</a>,Construction
AYI,Building Products - Lighting Fixtures,acuity-brands-inc,Acuity Brands Inc,United States,5459.21,14.09,1.36,2.9,0.31,1.8,1.1,93.8,<a href='https://www.macrotrends.net/stocks/charts/AYI/acuity-brands-inc/stock-price-history'>Acuity Brands Inc (AYI)</a>,Construction
LYTS,Building Products - Lighting Fixtures,lsi-industries,LSI Industries,United States,348.33,17.91,0.73,2.27,1.59,1,7.3,59.72,<a href='https://www.macrotrends.net/stocks/charts/LYTS/lsi-industries/stock-price-history'>LSI Industries (LYTS)</a>,Construction
OESX,Building Products - Lighting Fixtures,orion-energy-systems,Orion Energy Systems,United States,60.29,0,0.68,0.96,0,2,5,53.86,<a href='https://www.macrotrends.net/stocks/charts/OESX/orion-energy-systems/stock-price-history'>Orion Energy Systems (OESX)</a>,Construction
ILAG,Building Products - Lighting Fixtures,intelligent-living-application-group,Intelligent Living Application Group,"Hong Kong, SAR China",27.99,0,0,0,0,0,51.84,0.1,<a href='https://www.macrotrends.net/stocks/charts/ILAG/intelligent-living-application-group/stock-price-history'>Intelligent Living Application Group (ILAG)</a>,Construction
EFOI,Building Products - Lighting Fixtures,energy-focus,Energy Focus,United States,4.02,0,0.52,2.53,0,3,8.6,4.99,<a href='https://www.macrotrends.net/stocks/charts/EFOI/energy-focus/stock-price-history'>Energy Focus (EFOI)</a>,Construction
BA,Aerospace and Defense General,boeing,Boeing,United States,126481.79,0,2.06,0,0,1.25,0.11,57.07,<a href='https://www.macrotrends.net/stocks/charts/BA/boeing/stock-price-history'>Boeing (BA)</a>,Aerospace & Defense
LMT,Aerospace and Defense General,lockheed-martin,Lockheed Martin,United States,124023.88,17.61,1.92,10.36,2.54,2.38,0.17,75.18,<a href='https://www.macrotrends.net/stocks/charts/LMT/lockheed-martin/stock-price-history'>Lockheed Martin (LMT)</a>,Aerospace & Defense
NOC,Aerospace and Defense General,northrop-grumman,Northrop Grumman,United States,80252.88,21.68,2.28,5.76,1.33,1.82,0.26,84.32,<a href='https://www.macrotrends.net/stocks/charts/NOC/northrop-grumman/stock-price-history'>Northrop Grumman (NOC)</a>,Aerospace & Defense
GD,Aerospace and Defense General,general-dynamics,General Dynamics,United States,68156.77,20.67,1.75,3.86,2.03,1.5,1.5,84.83,<a href='https://www.macrotrends.net/stocks/charts/GD/general-dynamics/stock-price-history'>General Dynamics (GD)</a>,Aerospace & Defense
LHX,Aerospace and Defense General,l3harris-technologies-inc,L3Harris Technologies Inc,United States,39257.25,15.97,2.33,2.13,2.17,2.21,1,82.18,<a href='https://www.macrotrends.net/stocks/charts/LHX/l3harris-technologies-inc/stock-price-history'>L3Harris Technologies Inc (LHX)</a>,Aerospace & Defense
TXT,Aerospace and Defense General,textron,Textron,United States,15000.23,18.52,1.19,2.22,0.11,1.75,1.5,84.69,<a href='https://www.macrotrends.net/stocks/charts/TXT/textron/stock-price-history'>Textron (TXT)</a>,Aerospace & Defense
LDOS,Aerospace and Defense General,leidos-holdings,Leidos Holdings,United States,14345.57,16.61,1.01,3.47,1.37,1.67,1.67,75.74,<a href='https://www.macrotrends.net/stocks/charts/LDOS/leidos-holdings/stock-price-history'>Leidos Holdings (LDOS)</a>,Aerospace & Defense
HII,Aerospace and Defense General,huntington-ingalls-industries,Huntington Ingalls Industries,United States,9182.2,16.01,0.87,3.01,2.16,2.5,2.16,86.63,<a href='https://www.macrotrends.net/stocks/charts/HII/huntington-ingalls-industries/stock-price-history'>Huntington Ingalls Industries (HII)</a>,Aerospace & Defense
ERJ,Aerospace and Defense General,embraer-empresa-brasileira-de-aeronautica,Embraer-Empresa Brasileira De Aeronautica,Brazil,2042.16,50.54,0.53,0.75,0,1.75,1,37.89,<a href='https://www.macrotrends.net/stocks/charts/ERJ/embraer-empresa-brasileira-de-aeronautica/stock-price-history'>Embraer-Empresa Brasileira De Aeronautica (ERJ)</a>,Aerospace & Defense
EVEX,Aerospace and Defense General,eve-holding,Eve Holding,United States,2037.74,0,0,6.69,0,2.33,19,0,<a href='https://www.macrotrends.net/stocks/charts/EVEX/eve-holding/stock-price-history'>Eve Holding (EVEX)</a>,Aerospace & Defense
RKLB,Aerospace and Defense General,rocket-lab-usa,Rocket Lab USA,United States,1983.98,0,10.63,2.87,0,1.29,15.3,69.11,<a href='https://www.macrotrends.net/stocks/charts/RKLB/rocket-lab-usa/stock-price-history'>Rocket Lab USA (RKLB)</a>,Aerospace & Defense
SPCE,Aerospace and Defense General,virgin-galactic-holdings,Virgin Galactic Holdings,United States,1013.12,0,639.6,1.65,0,3.43,0.72,32.12,<a href='https://www.macrotrends.net/stocks/charts/SPCE/virgin-galactic-holdings/stock-price-history'>Virgin Galactic Holdings (SPCE)</a>,Aerospace & Defense
VORB,Aerospace and Defense General,virgin-orbit-holdings,Virgin Orbit Holdings,United States,711.1,0,21.43,7.93,0,0,5,11.42,<a href='https://www.macrotrends.net/stocks/charts/VORB/virgin-orbit-holdings/stock-price-history'>Virgin Orbit Holdings (VORB)</a>,Aerospace & Defense
EVTL,Aerospace and Defense General,vertical-aerospace,Vertical Aerospace,United Kingdom,652.97,0,0,0,0,3.67,74.8,1.42,<a href='https://www.macrotrends.net/stocks/charts/EVTL/vertical-aerospace/stock-price-history'>Vertical Aerospace (EVTL)</a>,Aerospace & Defense
ACHR,Aerospace and Defense General,archer-aviation,Archer Aviation,United States,559.58,0,0,0.98,0,1.6,30.67,41.51,<a href='https://www.macrotrends.net/stocks/charts/ACHR/archer-aviation/stock-price-history'>Archer Aviation (ACHR)</a>,Aerospace & Defense
UP,Aerospace and Defense General,wheels-up-experience,Wheels Up Experience,United States,292.05,0,0.19,0.57,0,1.75,13.2,51.31,<a href='https://www.macrotrends.net/stocks/charts/UP/wheels-up-experience/stock-price-history'>Wheels Up Experience (UP)</a>,Aerospace & Defense
PGSS,Aerospace and Defense General,pegasus-digital-mobility-acquisition,Pegasus Digital Mobility Acquisition,Cayman Islands,288.56,0,0,0,0,0,15.11,70.68,<a href='https://www.macrotrends.net/stocks/charts/PGSS/pegasus-digital-mobility-acquisition/stock-price-history'>Pegasus Digital Mobility Acquisition (PGSS)</a>,Aerospace & Defense
SPIR,Aerospace and Defense General,spire-global,Spire Global,United States,137.91,0,1.89,1.13,0,1.8,5.7,25.4,<a href='https://www.macrotrends.net/stocks/charts/SPIR/spire-global/stock-price-history'>Spire Global (SPIR)</a>,Aerospace & Defense
RDW,Aerospace and Defense General,redwire,Redwire,United States,133.45,0,0.9,9.02,0,1,0.33,0,<a href='https://www.macrotrends.net/stocks/charts/RDW/redwire/stock-price-history'>Redwire (RDW)</a>,Aerospace & Defense
ASTR,Aerospace and Defense General,astra-space,Astra Space,United States,119.9,0,0,1.05,0,2.5,36.45,34.42,<a href='https://www.macrotrends.net/stocks/charts/ASTR/astra-space/stock-price-history'>Astra Space (ASTR)</a>,Aerospace & Defense
MNTS,Aerospace and Defense General,momentus,Momentus,United States,71.32,0,0,1.19,0,3,2.5,78.15,<a href='https://www.macrotrends.net/stocks/charts/MNTS/momentus/stock-price-history'>Momentus (MNTS)</a>,Aerospace & Defense
SIDU,Aerospace and Defense General,sidus-space,Sidus Space,United States,18.17,0,3.31,2.31,0,2,55.58,3.21,<a href='https://www.macrotrends.net/stocks/charts/SIDU/sidus-space/stock-price-history'>Sidus Space (SIDU)</a>,Aerospace & Defense
RTX,Aerospace and Defense Equipment,raytheon-technologies,Raytheon Technologies,United States,150622.42,22.27,2.28,2.1,2.15,1.64,0.11,78.83,<a href='https://www.macrotrends.net/stocks/charts/RTX/raytheon-technologies/stock-price-history'>Raytheon Technologies (RTX)</a>,Aerospace & Defense
TDG,Aerospace and Defense Equipment,transdigm-group,Transdigm Group,United States,35290.75,43.18,6.5,0,0,1.75,8.96,96,<a href='https://www.macrotrends.net/stocks/charts/TDG/transdigm-group/stock-price-history'>Transdigm Group (TDG)</a>,Aerospace & Defense
HEI,Aerospace and Defense Equipment,heico,Heico,United States,21569.3,61.9,9.77,8.14,0.13,1.88,8.27,27.08,<a href='https://www.macrotrends.net/stocks/charts/HEI/heico/stock-price-history'>Heico (HEI)</a>,Aerospace & Defense
TDY,Aerospace and Defense Equipment,teledyne-technologies,Teledyne Technologies,United States,19148.72,22.95,3.54,2.49,0,1.6,2.6,91.1,<a href='https://www.macrotrends.net/stocks/charts/TDY/teledyne-technologies/stock-price-history'>Teledyne Technologies (TDY)</a>,Aerospace & Defense
HEI.A,Aerospace and Defense Equipment,heico,Heico,United States,16796.32,48.2,7.61,6.34,0.16,0,9.76,56.14,<a href='https://www.macrotrends.net/stocks/charts/HEI_A/heico/stock-price-history'>Heico (HEI_A)</a>,Aerospace & Defense
ESLT,Aerospace and Defense Equipment,elbit-systems,Elbit Systems,Israel,7570.84,26.36,1.38,2.91,0.97,3,0.84,18.83,<a href='https://www.macrotrends.net/stocks/charts/ESLT/elbit-systems/stock-price-history'>Elbit Systems (ESLT)</a>,Aerospace & Defense
CW,Aerospace and Defense Equipment,curtiss-wright,Curtiss-Wright,United States,6510.77,22.33,2.64,3.46,0.45,1.4,0.62,84.95,<a href='https://www.macrotrends.net/stocks/charts/CW/curtiss-wright/stock-price-history'>Curtiss-Wright (CW)</a>,Aerospace & Defense
CAE,Aerospace and Defense Equipment,cae-inc,CAE Inc,Canada,6338.04,34.38,2.17,1.92,0,1.67,18.3,62,<a href='https://www.macrotrends.net/stocks/charts/CAE/cae-inc/stock-price-history'>CAE Inc (CAE)</a>,Aerospace & Defense
HXL,Aerospace and Defense Equipment,hexcel,Hexcel,United States,5212.73,59.55,3.46,3.61,0.65,2.7,1.55,97.87,<a href='https://www.macrotrends.net/stocks/charts/HXL/hexcel/stock-price-history'>Hexcel (HXL)</a>,Aerospace & Defense
AJRD,Aerospace and Defense Equipment,aerojet-rocketdyne-holdings,Aerojet Rocketdyne Holdings,United States,4501.77,36.78,2.07,8.57,0,3,2.2,93.78,<a href='https://www.macrotrends.net/stocks/charts/AJRD/aerojet-rocketdyne-holdings/stock-price-history'>Aerojet Rocketdyne Holdings (AJRD)</a>,Aerospace & Defense
SPR,Aerospace and Defense Equipment,spirit-aerosystems-holdings,Spirit Aerosystems Holdings,United States,3518.63,0,0.74,0,0.12,2.08,0.93,85.82,<a href='https://www.macrotrends.net/stocks/charts/SPR/spirit-aerosystems-holdings/stock-price-history'>Spirit Aerosystems Holdings (SPR)</a>,Aerospace & Defense
MOG.A,Aerospace and Defense Equipment,moog,Moog,United States,2846.77,16.11,0.94,1.98,1.16,2,0.86,85.86,<a href='https://www.macrotrends.net/stocks/charts/MOG_A/moog/stock-price-history'>Moog (MOG_A)</a>,Aerospace & Defense
MOG.B,Aerospace and Defense Equipment,moog,Moog,United States,2757.93,15.6,0.91,1.92,1.2,0,2.43,0.65,<a href='https://www.macrotrends.net/stocks/charts/MOG_B/moog/stock-price-history'>Moog (MOG_B)</a>,Aerospace & Defense
